index,value
128,1.037430176929e+02
129,1.038383960344e+02
130,1.038392510862e+02
131,1.038531166968e+02
132,1.038969698514e+02
133,1.039375857704e+02
134,1.039777894279e+02
135,1.040112832748e+02
136,1.040177284015e+02
137,1.040459696058e+02
138,1.040645121665e+02
139,1.040834871397e+02
140,1.040874719853e+02
141,1.040938549729e+02
142,1.041172354497e+02
143,1.041302668892e+02
144,1.041392162698e+02
145,1.041570945323e+02
146,1.042515239462e+02
147,1.042588407503e+02
148,1.042733498337e+02
149,1.043193103088e+02
150,1.044265397403e+02
151,1.044434920168e+02
152,1.044653766466e+02
153,1.044948865411e+02
154,1.046509031522e+02
155,1.046819658219e+02
156,1.047254448411e+02
157,1.047258291806e+02
158,1.047343760753e+02
159,1.047475916656e+02
160,1.047746724963e+02
161,1.047971321134e+02
162,1.048023986079e+02
163,1.048898738065e+02
164,1.049074256806e+02
165,1.049208337749e+02
166,1.049576265568e+02
167,1.049821490488e+02
168,1.050073525039e+02
169,1.050297065476e+02
170,1.050688264444e+02
171,1.050709186743e+02
172,1.050809366442e+02
173,1.051186047475e+02
174,1.051275826757e+02
175,1.051970756013e+02
176,1.052218568833e+02
177,1.052244393402e+02
178,1.052513767119e+02
179,1.052631367157e+02
180,1.052763554295e+02
181,1.052817946682e+02
182,1.052995679155e+02
183,1.053526846080e+02
184,1.054067964037e+02
185,1.054545187721e+02
186,1.055290093298e+02
187,1.055296435556e+02
188,1.055753472222e+02
189,1.055865651660e+02
190,1.056391045753e+02
191,1.056600017758e+02
192,1.056643343653e+02
193,1.056818153449e+02
194,1.056861637307e+02
195,1.056975932192e+02
196,1.057937902049e+02
197,1.058071419867e+02
198,1.058403932164e+02
199,1.058680965398e+02
200,1.058732615416e+02
201,1.059218316963e+02
202,1.059325622735e+02
203,1.059412652926e+02
204,1.059578181914e+02
205,1.059649163683e+02
206,1.059666190510e+02
207,1.059690711353e+02
208,1.060004329596e+02
209,1.060499048901e+02
210,1.060514556017e+02
211,1.061243150720e+02
212,1.061325879713e+02
213,1.061425753913e+02
214,1.061481573347e+02
215,1.061573063963e+02
216,1.061616187339e+02
217,1.061805864652e+02
218,1.061887303418e+02
219,1.063089374658e+02
220,1.063105243430e+02
221,1.063144928341e+02
222,1.063525986938e+02
223,1.064153281667e+02
224,1.064542780380e+02
225,1.065084047344e+02
226,1.065463665135e+02
227,1.065606263985e+02
228,1.065704406507e+02
229,1.066452431196e+02
230,1.066718902526e+02
231,1.066797788175e+02
232,1.066820567849e+02
233,1.067014537097e+02
234,1.067142926696e+02
235,1.067280205109e+02
236,1.067441457203e+02
237,1.067553636222e+02
238,1.068039960913e+02
239,1.068099553109e+02
240,1.068206270355e+02
241,1.069052542976e+02
242,1.069095149957e+02
243,1.069165534139e+02
244,1.069271640004e+02
245,1.069280940331e+02
246,1.069993151642e+02
247,1.070063159866e+02
248,1.071035354907e+02
249,1.071048198181e+02
250,1.071256970223e+02
251,1.072080488675e+02
252,1.072121763862e+02
253,1.072191532757e+02
254,1.072808301097e+02
255,1.072839375647e+02
256,1.072997747749e+02
257,1.073669751822e+02
258,1.073996475193e+02
259,1.074115364738e+02
260,1.074279294606e+02
261,1.074297474032e+02
262,1.074612161645e+02
263,1.074740695977e+02
264,1.074741412618e+02
265,1.075538264897e+02
266,1.075951689424e+02
267,1.076210395206e+02
268,1.076514587238e+02
269,1.077308037463e+02
270,1.077619079100e+02
271,1.077689784803e+02
272,1.077719034950e+02
273,1.078069020078e+02
274,1.079104162817e+02
275,1.079112281074e+02
276,1.079261656524e+02
277,1.079909140902e+02
278,1.079956476663e+02
279,1.080260108365e+02
280,1.080388393780e+02
281,1.081202610244e+02
282,1.081497152444e+02
283,1.081522346415e+02
284,1.081561331225e+02
285,1.082260822050e+02
286,1.082285238534e+02
287,1.082457366264e+02
288,1.082597346626e+02
289,1.082694701669e+02
290,1.083367264926e+02
291,1.083880526590e+02
292,1.083884430616e+02
293,1.083982584564e+02
294,1.084183227026e+02
295,1.084819308597e+02
296,1.085075417386e+02
297,1.085252711867e+02
298,1.085257518300e+02
299,1.085555469467e+02
300,1.085735694546e+02
301,1.086937813075e+02
302,1.086951674902e+02
303,1.087030367251e+02
304,1.087328277906e+02
305,1.088617092577e+02
306,1.088717860194e+02
307,1.089754437101e+02
308,1.090911358353e+02
309,1.091141787403e+02
310,1.091332904828e+02
311,1.091366063345e+02
312,1.091817109526e+02
313,1.092105049321e+02
314,1.092136712622e+02
315,1.092507630451e+02
316,1.092592469789e+02
317,1.093148450472e+02
318,1.093190882066e+02
319,1.093324342281e+02
320,1.093374148338e+02
321,1.094148892931e+02
322,1.094253752966e+02
323,1.094379616292e+02
324,1.095867291044e+02
325,1.095886550061e+02
326,1.096470758741e+02
327,1.096493028333e+02
328,1.096800842791e+02
329,1.097067412910e+02
330,1.097121827123e+02
331,1.098896530579e+02
332,1.098917733268e+02
333,1.099134110789e+02
334,1.099340380453e+02
335,1.100502931551e+02
336,1.100572644966e+02
337,1.100722425577e+02
338,1.100848197726e+02
339,1.101158038169e+02
340,1.101163543298e+02
341,1.101327329831e+02
342,1.101579937732e+02
343,1.102366783450e+02
344,1.102572335792e+02
345,1.102920500216e+02
346,1.102945514627e+02
347,1.103962490991e+02
348,1.104090501540e+02
349,1.104620337228e+02
350,1.105214318444e+02
351,1.105468695403e+02
352,1.105859942064e+02
353,1.105938346411e+02
354,1.106237690384e+02
355,1.107341016019e+02
356,1.107368119453e+02
357,1.107995300453e+02
358,1.108043521097e+02
359,1.108113114337e+02
360,1.108669131850e+02
361,1.108680125706e+02
362,1.108739976806e+02
363,1.108824446986e+02
364,1.108863047266e+02
365,1.109500912878e+02
366,1.110262216451e+02
367,1.110408335151e+02
368,1.111196136800e+02
369,1.111215529430e+02
370,1.111445426776e+02
371,1.111534936108e+02
372,1.112351953765e+02
373,1.112388791089e+02
374,1.112632280205e+02
375,1.112813774600e+02
376,1.112979205960e+02
377,1.113353312391e+02
378,1.113469397788e+02
379,1.113481941772e+02
380,1.113536350040e+02
381,1.113944599902e+02
382,1.114140942957e+02
383,1.114328420384e+02
384,1.114332463498e+02
385,1.114928087734e+02
386,1.115060952763e+02
387,1.115784675042e+02
388,1.116317759868e+02
389,1.116513033680e+02
390,1.116575886801e+02
391,1.116807381548e+02
392,1.116894539997e+02
393,1.117837002266e+02
394,1.118265019635e+02
395,1.118275494490e+02
396,1.118386902545e+02
397,1.119158178079e+02
398,1.119191389208e+02
399,1.119394594461e+02
400,1.119416626173e+02
401,1.119534280883e+02
402,1.119585816289e+02
403,1.119987542989e+02
404,1.120243384007e+02
405,1.120553474400e+02
406,1.121077764414e+02
407,1.122468483319e+02
408,1.122650044760e+02
409,1.122798756722e+02
410,1.122935669349e+02
411,1.123165876625e+02
412,1.123202279078e+02
413,1.123219976456e+02
414,1.123348885030e+02
415,1.123380320259e+02
416,1.123407649365e+02
417,1.123518364423e+02
418,1.123855567657e+02
419,1.124017401842e+02
420,1.124190876088e+02
421,1.124239706680e+02
422,1.125441297774e+02
423,1.125527823129e+02
424,1.126883735779e+02
425,1.127102399413e+02
426,1.127351210408e+02
427,1.127455001920e+02
428,1.128305455327e+02
429,1.129034754003e+02
430,1.129126712653e+02
431,1.129546984657e+02
432,1.129796043455e+02
433,1.131671676144e+02
434,1.132023002913e+02
435,1.132039464344e+02
436,1.132256680069e+02
437,1.132633976023e+02
438,1.132683727257e+02
439,1.133463784212e+02
440,1.135156128083e+02
441,1.135284521826e+02
442,1.135713628785e+02
443,1.136540343853e+02
444,1.137508225654e+02
445,1.137738285218e+02
446,1.137892898251e+02
447,1.138457763512e+02
448,1.138891534022e+02
449,1.138913226516e+02
450,1.138988387718e+02
451,1.139137023431e+02
452,1.139197757597e+02
453,1.139271184591e+02
454,1.139918691917e+02
455,1.140324217987e+02
456,1.140478652956e+02
457,1.140611435102e+02
458,1.140711076119e+02
459,1.141596332773e+02
460,1.142129786941e+02
461,1.142507136796e+02
462,1.144064395472e+02
463,1.144594068748e+02
464,1.144656731559e+02
465,1.144760613849e+02
466,1.145697387783e+02
467,1.146182464637e+02
468,1.146211550151e+02
469,1.146823892780e+02
470,1.146962805887e+02
471,1.147529404152e+02
472,1.147889544604e+02
473,1.148691972334e+02
474,1.148787226026e+02
475,1.149087119462e+02
476,1.149266966721e+02
477,1.149338675052e+02
478,1.149508117292e+02
479,1.149511147042e+02
480,1.149561665006e+02
481,1.149620150454e+02
482,1.149999012833e+02
483,1.150049445657e+02
484,1.150199786677e+02
485,1.150960424242e+02
486,1.151145242460e+02
487,1.151505212284e+02
488,1.152810411293e+02
489,1.153004834527e+02
490,1.153009661336e+02
491,1.153077967196e+02
492,1.153086071840e+02
493,1.153235562022e+02
494,1.153661357721e+02
495,1.153894438643e+02
496,1.154543005482e+02
497,1.155032873314e+02
498,1.155574547433e+02
499,1.155941144493e+02
500,1.156218547410e+02
501,1.156398119503e+02
502,1.156741443505e+02
503,1.156986352481e+02
504,1.157201095116e+02
505,1.158382604324e+02
506,1.158570179355e+02
507,1.158610610281e+02
508,1.158629261366e+02
509,1.158691985422e+02
510,1.159274347968e+02
511,1.159580794891e+02
512,1.160476511687e+02
513,1.160484018353e+02
514,1.161088721969e+02
515,1.161479611117e+02
516,1.162964184699e+02
517,1.163825794970e+02
518,1.164088401879e+02
519,1.164167220857e+02
520,1.164340169399e+02
521,1.164585648353e+02
522,1.164783603484e+02
523,1.165004363412e+02
524,1.165177979384e+02
525,1.165795586260e+02
526,1.165902212877e+02
527,1.166039617801e+02
528,1.166080597574e+02
529,1.167048638234e+02
530,1.167547645846e+02
531,1.168485997378e+02
532,1.168601612874e+02
533,1.168884148513e+02
534,1.169042824596e+02
535,1.169124668551e+02
536,1.169212158005e+02
537,1.169477929646e+02
538,1.169681312981e+02
539,1.170759895622e+02
540,1.171262954971e+02
541,1.171939305821e+02
542,1.171951996265e+02
543,1.172494457404e+02
544,1.173707578329e+02
545,1.174279709089e+02
546,1.174320982905e+02
547,1.174443412874e+02
548,1.174524294934e+02
549,1.174761575391e+02
550,1.176136151904e+02
551,1.176423341007e+02
552,1.176604437844e+02
553,1.177163447630e+02
554,1.177350669705e+02
555,1.177824225450e+02
556,1.178297056297e+02
557,1.178856174198e+02
558,1.179254780520e+02
559,1.180261708803e+02
560,1.180286766845e+02
561,1.180619457934e+02
562,1.180657414782e+02
563,1.180821547514e+02
564,1.180890419204e+02
565,1.180935007704e+02
566,1.181401194305e+02
567,1.181525747745e+02
568,1.181595083920e+02
569,1.182160729886e+02
570,1.182291164832e+02
571,1.182608382900e+02
572,1.182755664198e+02
573,1.182955174851e+02
574,1.183194641185e+02
575,1.183765960988e+02
576,1.184049243327e+02
577,1.184303698227e+02
578,1.184485265608e+02
579,1.184963862213e+02
580,1.186410249184e+02
581,1.186880025654e+02
582,1.186923893896e+02
583,1.187530761805e+02
584,1.187926320798e+02
585,1.189228202656e+02
586,1.189291623497e+02
587,1.189439664020e+02
588,1.189921217393e+02
589,1.190089089435e+02
590,1.190271064988e+02
591,1.190805974999e+02
592,1.190809744537e+02
593,1.190828827249e+02
594,1.190857351424e+02
595,1.191530986331e+02
596,1.191688965517e+02
597,1.191788117508e+02
598,1.192018468078e+02
599,1.192147660234e+02
600,1.192166220999e+02
601,1.192557412009e+02
602,1.192720540474e+02
603,1.193194141583e+02
604,1.194243883693e+02
605,1.194414255766e+02
606,1.194481951857e+02
607,1.195529531039e+02
608,1.195587703513e+02
609,1.196144734955e+02
610,1.196157752513e+02
611,1.196239966829e+02
612,1.196273838513e+02
613,1.197450572460e+02
614,1.197526273871e+02
615,1.198579098042e+02
616,1.198893217394e+02
617,1.199030626578e+02
618,1.199397046523e+02
619,1.199825382193e+02
620,1.199846231418e+02
621,1.201005048009e+02
622,1.201010535238e+02
623,1.201282819911e+02
624,1.201508394477e+02
625,1.202188515996e+02
626,1.202637096391e+02
627,1.202759906299e+02
628,1.202810939904e+02
629,1.203043305339e+02
630,1.203057335046e+02
631,1.203279832667e+02
632,1.203867341684e+02
633,1.204759304042e+02
634,1.204864771118e+02
635,1.204930238813e+02
636,1.204972085313e+02
637,1.205005228932e+02
638,1.205530525962e+02
639,1.205545174249e+02
640,1.205744325119e+02
641,1.206224796923e+02
642,1.207102466139e+02
643,1.207705011080e+02
644,1.209136944700e+02
645,1.209627479410e+02
646,1.209947248149e+02
647,1.210154212789e+02
648,1.210407139614e+02
649,1.210724647799e+02
650,1.211521625908e+02
651,1.212114275866e+02
652,1.212283892776e+02
653,1.212973260668e+02
654,1.214011729812e+02
655,1.215046243639e+02
656,1.215175930378e+02
657,1.216291503486e+02
658,1.216872449679e+02
659,1.217162710670e+02
660,1.217242142656e+02
661,1.217269081217e+02
662,1.217887648727e+02
663,1.218203675081e+02
664,1.218381315462e+02
665,1.218687194641e+02
666,1.219144629126e+02
667,1.219225462327e+02
668,1.220256224979e+02
669,1.220281620583e+02
670,1.220512296211e+02
671,1.220608678440e+02
672,1.221525157869e+02
673,1.221631723443e+02
674,1.222455880924e+02
675,1.222690739639e+02
676,1.223003527493e+02
677,1.223070018020e+02
678,1.223755047593e+02
679,1.223774797148e+02
680,1.225351004329e+02
681,1.225484060633e+02
682,1.225714728472e+02
683,1.226093544159e+02
684,1.226429365793e+02
685,1.227977061607e+02
686,1.228566105201e+02
687,1.229107310616e+02
688,1.231336078524e+02
689,1.232562408116e+02
690,1.232990921543e+02
691,1.233486333562e+02
692,1.233714330621e+02
693,1.234300935801e+02
694,1.234437009194e+02
695,1.235138657432e+02
696,1.235165067476e+02
697,1.235520881558e+02
698,1.237034555188e+02
699,1.237903521518e+02
700,1.238018004271e+02
701,1.238049961734e+02
702,1.238452780789e+02
703,1.238523916054e+02
704,1.238972018053e+02
705,1.239280358609e+02
706,1.239747125229e+02
707,1.240605203338e+02
708,1.241127327400e+02
709,1.241491994096e+02
710,1.241714804833e+02
711,1.241785027587e+02
712,1.242486875597e+02
713,1.242707753606e+02
714,1.242727839976e+02
715,1.242912393089e+02
716,1.243088485002e+02
717,1.243280083292e+02
718,1.243369999490e+02
719,1.243638803490e+02
720,1.243815716468e+02
721,1.243863879334e+02
722,1.244083037932e+02
723,1.244336526871e+02
724,1.244682150669e+02
725,1.244850842075e+02
726,1.244926374998e+02
727,1.245539485633e+02
728,1.245830001199e+02
729,1.245960213827e+02
730,1.247133361327e+02
731,1.247321045111e+02
732,1.249024864188e+02
733,1.250229821071e+02
734,1.251198815720e+02
735,1.251491781263e+02
736,1.252348573390e+02
737,1.252515732083e+02
738,1.252776276446e+02
739,1.253534120809e+02
740,1.253939757484e+02
741,1.254333700496e+02
742,1.254578443681e+02
743,1.256508827294e+02
744,1.257157009089e+02
745,1.257739199935e+02
746,1.258014134183e+02
747,1.259305282525e+02
748,1.259439311814e+02
749,1.259543313838e+02
750,1.259906865559e+02
751,1.260445550038e+02
752,1.260502723517e+02
753,1.260673585604e+02
754,1.260726185678e+02
755,1.260799223231e+02
756,1.261205796366e+02
757,1.261828220857e+02
758,1.264366085546e+02
759,1.264494011311e+02
760,1.264953068873e+02
761,1.265757943152e+02
762,1.265917750374e+02
763,1.266401581056e+02
764,1.267034854950e+02
765,1.267879360000e+02
766,1.268714171285e+02
767,1.268842181089e+02
768,1.269265604304e+02
769,1.269323569711e+02
770,1.270063003076e+02
771,1.270724742827e+02
772,1.270795843433e+02
773,1.271577678797e+02
774,1.271682358731e+02
775,1.272099608666e+02
776,1.272271331899e+02
777,1.272793613492e+02
778,1.272968452754e+02
779,1.273083751523e+02
780,1.273235276759e+02
781,1.273537205782e+02
782,1.273650995262e+02
783,1.274039210537e+02
784,1.274137093698e+02
785,1.274550607020e+02
786,1.274702510984e+02
787,1.274894212013e+02
788,1.274924178758e+02
789,1.275266114722e+02
790,1.275465745884e+02
791,1.276143237956e+02
792,1.276846501000e+02
793,1.277748966611e+02
794,1.278079703217e+02
795,1.278439772989e+02
796,1.278803049271e+02
797,1.278852147361e+02
798,1.279013872177e+02
799,1.279138568728e+02
800,1.279635387511e+02
801,1.279639188954e+02
802,1.280764406643e+02
803,1.281028039274e+02
804,1.281157076700e+02
805,1.281238132899e+02
806,1.281303969040e+02
807,1.281813189880e+02
808,1.282016856421e+02
809,1.282933273519e+02
810,1.285352593970e+02
811,1.285794642826e+02
812,1.286149603305e+02
813,1.286500470876e+02
814,1.286942563200e+02
815,1.287866696583e+02
816,1.288148027585e+02
817,1.288605754329e+02
818,1.290553271838e+02
819,1.291121020403e+02
820,1.291684509503e+02
821,1.291889288232e+02
822,1.292557993904e+02
823,1.293494839877e+02
824,1.293899041167e+02
825,1.293923958702e+02
826,1.295199670852e+02
827,1.295772596573e+02
828,1.296114044897e+02
829,1.298413096762e+02
830,1.299430295955e+02
831,1.299799367579e+02
832,1.300617863439e+02
833,1.300664232374e+02
834,1.300767736749e+02
835,1.301399240325e+02
836,1.301946891298e+02
837,1.302801501226e+02
838,1.303774175751e+02
839,1.303786216626e+02
840,1.303830692557e+02
841,1.303834033112e+02
842,1.303980535410e+02
843,1.304200368268e+02
844,1.305492994385e+02
845,1.305970839335e+02
846,1.306179632542e+02
847,1.307079572718e+02
848,1.308592354296e+02
849,1.309478070669e+02
850,1.310649924830e+02
851,1.310735912466e+02
852,1.311441567084e+02
853,1.312104206996e+02
854,1.313319024100e+02
855,1.314014915015e+02
856,1.314589549726e+02
857,1.314651167332e+02
858,1.314848573506e+02
859,1.314944252003e+02
860,1.315479511806e+02
861,1.315971859497e+02
862,1.316467808467e+02
863,1.316954067182e+02
864,1.317138673745e+02
865,1.317176283935e+02
866,1.317593836515e+02
867,1.317791863970e+02
868,1.318317198799e+02
869,1.318669493462e+02
870,1.318876085516e+02
871,1.319003388565e+02
872,1.319304465130e+02
873,1.319308839979e+02
874,1.319429507076e+02
875,1.320229191895e+02
876,1.321586522774e+02
877,1.323462266669e+02
878,1.323943025327e+02
879,1.324852008798e+02
880,1.324980189772e+02
881,1.325733841302e+02
882,1.325759920694e+02
883,1.325877829756e+02
884,1.326761512536e+02
885,1.326961721263e+02
886,1.326980176274e+02
887,1.327000415178e+02
888,1.327277704335e+02
889,1.327626554011e+02
890,1.327949903912e+02
891,1.328315429662e+02
892,1.328603893480e+02
893,1.329776657743e+02
894,1.331377251209e+02
895,1.331759122814e+02
896,1.332357522914e+02
897,1.333432642193e+02
898,1.333833936070e+02
899,1.333951081854e+02
900,1.334285877590e+02
901,1.335443863764e+02
902,1.335517509456e+02
903,1.335717348523e+02
904,1.337389665179e+02
905,1.340423520598e+02
906,1.341001515481e+02
907,1.341238583659e+02
908,1.342076290904e+02
909,1.342300374081e+02
910,1.342789201229e+02
911,1.342915790474e+02
912,1.343684116258e+02
913,1.344062546757e+02
914,1.345880999617e+02
915,1.346236280730e+02
916,1.346835880457e+02
917,1.347096505947e+02
918,1.348315728441e+02
919,1.348707347668e+02
920,1.348828259488e+02
921,1.349014053097e+02
922,1.349054286062e+02
923,1.349922232821e+02
924,1.351061448206e+02
925,1.351552299724e+02
926,1.352373686616e+02
927,1.353767167243e+02
928,1.354088566645e+02
929,1.354339372334e+02
930,1.355236055412e+02
931,1.355861146208e+02
932,1.356844355563e+02
933,1.357061333973e+02
934,1.357442591955e+02
935,1.358597963429e+02
936,1.359073996512e+02
937,1.359846297860e+02
938,1.360400045694e+02
939,1.362144539262e+02
940,1.362187207160e+02
941,1.362268623035e+02
942,1.364679524603e+02
943,1.365040327160e+02
944,1.366928124754e+02
945,1.366956613026e+02
946,1.367494974678e+02
947,1.367528295727e+02
948,1.368353235331e+02
949,1.370187667312e+02
950,1.371073716878e+02
951,1.371276734285e+02
952,1.371847093024e+02
953,1.375701665975e+02
954,1.375773654371e+02
955,1.375817940142e+02
956,1.376128062879e+02
957,1.376539962426e+02
958,1.377040163653e+02
959,1.377073721382e+02
960,1.377455906735e+02
961,1.377527275384e+02
962,1.377622762232e+02
963,1.377642361099e+02
964,1.377748049819e+02
965,1.378183112191e+02
966,1.378721445721e+02
967,1.378769562736e+02
968,1.380648208432e+02
969,1.381004568259e+02
970,1.381104649768e+02
971,1.381812666114e+02
972,1.381995309646e+02
973,1.382435206114e+02
974,1.382795908529e+02
975,1.383606831463e+02
976,1.386691476918e+02
977,1.386781420832e+02
978,1.386934726934e+02
979,1.387330966538e+02
980,1.387761396421e+02
981,1.387919101803e+02
982,1.388148421967e+02
983,1.388862794856e+02
984,1.389192495150e+02
985,1.389310081008e+02
986,1.389469317962e+02
987,1.390055491426e+02
988,1.392425153180e+02
989,1.392497253893e+02
990,1.393119425831e+02
991,1.393378483114e+02
992,1.393387744023e+02
993,1.393695792451e+02
994,1.393780236398e+02
995,1.394577809630e+02
996,1.395403567744e+02
997,1.395907457206e+02
998,1.396618647271e+02
999,1.397052456322e+02
1000,1.397193083188e+02
1001,1.398185537774e+02
1002,1.398861468627e+02
1003,1.400839353426e+02
1004,1.401637399062e+02
1005,1.402922400784e+02
1006,1.405014200310e+02
1007,1.405018210817e+02
1008,1.405244225590e+02
1009,1.405299882961e+02
1010,1.405755174467e+02
1011,1.406940694908e+02
1012,1.409071057957e+02
1013,1.409634681441e+02
1014,1.409653442094e+02
1015,1.410088516759e+02
1016,1.410287689542e+02
1017,1.410781641649e+02
1018,1.411778443112e+02
1019,1.411956654801e+02
1020,1.412045337534e+02
1021,1.413502652592e+02
1022,1.413803312229e+02
1023,1.415851043569e+02
1024,1.415869926932e+02
1025,1.416336307851e+02
1026,1.416906190018e+02
1027,1.417561171038e+02
1028,1.417685909890e+02
1029,1.417804903309e+02
1030,1.417953358978e+02
1031,1.418091397002e+02
1032,1.419312375990e+02
1033,1.421292365307e+02
1034,1.422745370924e+02
1035,1.423441245666e+02
1036,1.423629430177e+02
1037,1.424422128509e+02
1038,1.425022663292e+02
1039,1.426035393194e+02
1040,1.426372046696e+02
1041,1.426734462906e+02
1042,1.429771002777e+02
1043,1.430646878272e+02
1044,1.430707058094e+02
1045,1.430745251868e+02
1046,1.433248137985e+02
1047,1.433381268376e+02
1048,1.435075584265e+02
1049,1.435291397144e+02
1050,1.435356662164e+02
1051,1.435949466016e+02
1052,1.436346056405e+02
1053,1.436916187549e+02
1054,1.437458723507e+02
1055,1.438222956482e+02
1056,1.439335346163e+02
1057,1.439966824663e+02
1058,1.440215016527e+02
1059,1.440378809939e+02
1060,1.440729905810e+02
1061,1.440780363734e+02
1062,1.441324471998e+02
1063,1.441702172141e+02
1064,1.441707939167e+02
1065,1.442592631231e+02
1066,1.442596268681e+02
1067,1.442704773121e+02
1068,1.443855732289e+02
1069,1.443912382960e+02
1070,1.445984388783e+02
1071,1.446709496144e+02
1072,1.447504226151e+02
1073,1.448363670279e+02
1074,1.448755728834e+02
1075,1.449103897896e+02
1076,1.449470790537e+02
1077,1.449905136727e+02
1078,1.450180088693e+02
1079,1.451369570311e+02
1080,1.452230363391e+02
1081,1.453083214806e+02
1082,1.453651685901e+02
1083,1.454455310445e+02
1084,1.455440318000e+02
1085,1.456989127423e+02
1086,1.458004314852e+02
1087,1.458872721096e+02
1088,1.460190154274e+02
1089,1.462383179739e+02
1090,1.462626773971e+02
1091,1.462867989360e+02
1092,1.463715385643e+02
1093,1.463943708856e+02
1094,1.464886947371e+02
1095,1.465737433144e+02
1096,1.465815179493e+02
1097,1.466641318875e+02
1098,1.466888646262e+02
1099,1.468185680551e+02
1100,1.468347826336e+02
1101,1.470005556253e+02
1102,1.470149913467e+02
1103,1.470167130465e+02
1104,1.471730326480e+02
1105,1.472434749704e+02
1106,1.473247917629e+02
1107,1.473400806690e+02
1108,1.473632785148e+02
1109,1.473959022813e+02
1110,1.474136583644e+02
1111,1.474899659335e+02
1112,1.475905976501e+02
1113,1.477701389319e+02
1114,1.477854133227e+02
1115,1.479210779305e+02
1116,1.480112682817e+02
1117,1.480283378475e+02
1118,1.480370950064e+02
1119,1.480941678674e+02
1120,1.480977988308e+02
1121,1.481563412800e+02
1122,1.481991372022e+02
1123,1.482520335514e+02
1124,1.482605244600e+02
1125,1.482797913742e+02
1126,1.483033206255e+02
1127,1.483393595486e+02
1128,1.483676902710e+02
1129,1.484146968571e+02
1130,1.484796687424e+02
1131,1.485223874310e+02
1132,1.488710770042e+02
1133,1.489751062687e+02
1134,1.490316859338e+02
1135,1.491476535267e+02
1136,1.491932812281e+02
1137,1.495617873332e+02
1138,1.497070252067e+02
1139,1.497998057946e+02
1140,1.498189264050e+02
1141,1.499749518093e+02
1142,1.499817894516e+02
1143,1.503823221376e+02
1144,1.504269640009e+02
1145,1.504539583021e+02
1146,1.505738185771e+02
1147,1.507700005781e+02
1148,1.507827384996e+02
1149,1.508764623961e+02
1150,1.509919953717e+02
1151,1.511198514815e+02
1152,1.511733659172e+02
