index,value
207,1.069045488690e+01
208,1.168531640152e+01
209,1.736354438987e+01
210,1.079507830399e+01
211,2.881734391025e+01
212,1.010853148646e+01
213,1.078557164590e+01
214,1.020747992820e+01
215,1.313357949240e+01
216,1.120865903994e+01
217,1.324366798126e+01
218,2.302115276706e+01
219,1.477649951492e+01
220,1.019105059252e+01
221,1.002142983459e+01
222,1.544235284691e+01
223,1.042434567952e+01
224,1.342536156050e+01
225,2.619194812185e+01
226,1.385553835235e+01
227,1.686572525866e+01
228,1.213110956725e+01
229,1.220503819749e+01
230,1.014111204932e+01
231,1.066213690840e+01
232,1.018500008170e+01
233,1.163620909973e+01
234,1.558276909595e+01
235,1.056448002949e+01
236,2.052685007387e+01
237,1.344280821691e+01
238,1.436597112935e+01
239,1.973805440054e+01
240,1.311786511721e+01
241,1.440452575310e+01
242,1.356408004148e+01
243,1.027683123825e+01
244,1.085779103282e+01
245,1.880838195759e+01
246,3.969576384152e+01
247,1.073087697132e+01
248,1.232889554034e+01
249,1.127745349683e+01
250,1.516497067369e+01
251,1.370207087408e+01
252,1.016516844361e+01
253,3.958654609727e+01
254,2.803052745553e+01
255,1.658326085430e+01
256,1.364016784508e+01
257,1.145268702641e+01
258,1.224131709041e+01
259,1.173790370597e+01
260,1.226780104263e+01
261,1.030021120286e+01
262,2.115925350453e+01
263,1.408953751609e+01
264,1.258369376372e+01
265,1.621029387451e+01
266,1.631483873883e+01
267,1.011620447080e+01
268,1.070905498387e+01
269,1.301046582588e+01
270,1.965155271991e+01
271,2.026213627151e+01
272,1.159637784598e+01
273,1.749660278772e+01
274,1.008490157729e+01
275,1.607524733723e+01
276,1.268079643744e+01
277,1.136218923822e+01
278,1.367079454135e+01
279,1.434558023466e+01
280,3.066579972629e+01
281,3.936927978622e+01
282,1.251645451339e+01
283,2.001627556052e+01
284,1.225206330127e+01
285,1.469541491444e+01
286,1.101629863304e+01
287,1.063587475141e+01
288,1.360552133241e+01
289,1.169097254572e+01
290,1.148276955143e+01
291,1.025703978428e+01
292,1.054605304921e+01
293,1.550507570498e+01
294,1.546413492282e+01
295,1.285340429624e+01
296,1.408096381328e+01
297,1.020483418207e+01
298,1.957818273512e+01
299,1.404492552058e+01
300,1.575361632173e+01
301,1.074439330352e+01
302,1.518084566398e+01
303,1.530528497348e+01
304,1.170484584215e+01
305,3.972615253930e+01
306,1.171241880878e+01
307,2.410504404173e+01
308,1.957152195110e+01
309,2.531555064706e+01
310,1.259995488793e+01
311,1.089710097901e+01
312,1.074129695672e+01
313,1.717265197376e+01
314,1.345772580985e+01
315,1.267756491825e+01
316,1.239732888585e+01
317,1.015613624282e+01
318,1.182745148650e+01
319,2.764179541161e+01
320,1.475148407249e+01
321,1.099875181985e+01
322,2.012899562013e+01
323,1.555122666114e+01
324,3.390942003777e+01
325,1.138672777968e+01
326,1.102595235220e+01
327,2.405315724701e+01
328,1.230170038175e+01
329,1.179354505699e+01
330,1.597010541817e+01
331,1.192533950001e+01
332,1.097580708099e+01
333,1.656289948630e+01
334,1.389482952927e+01
335,1.063538167866e+01
336,1.625879384199e+01
337,1.067432491846e+01
338,1.018231362872e+01
339,1.481347845510e+01
340,1.102794626407e+01
341,1.411551044676e+01
342,1.267405685793e+02
343,3.328269894202e+01
344,1.113845507049e+01
345,1.153164287626e+01
346,1.606173229336e+01
347,1.001992196493e+01
348,1.415092241376e+01
349,1.131037135351e+01
350,1.486784883247e+01
351,1.575938739270e+01
352,1.544445316430e+01
353,1.019703982831e+01
354,1.054927827297e+01
355,2.266706621534e+01
356,1.061908619921e+01
357,1.290331335918e+01
358,2.072343158472e+01
359,1.008848228285e+01
360,1.089535495800e+01
361,1.540581545901e+01
362,1.054480220485e+01
363,1.379985327692e+01
364,2.045330779674e+01
365,1.425446621648e+01
366,2.192289522347e+01
367,1.155700666114e+01
368,1.663342609632e+01
369,2.126723923369e+01
370,1.136931632047e+01
371,2.121652647357e+01
372,1.041097826772e+01
373,1.407483753026e+01
374,1.069802511779e+01
375,1.628723942997e+01
376,1.364158623774e+01
377,1.565139858146e+01
378,1.964972340455e+01
379,1.317113427139e+01
380,1.110495903100e+01
381,2.168243231535e+01
382,3.016234306870e+01
383,2.193754388193e+01
384,1.060096028824e+01
385,1.875137400972e+01
386,1.508387625856e+01
387,1.248052094245e+01
388,1.051610992075e+01
389,1.610793098900e+01
390,1.540826535726e+01
391,1.114366648328e+01
392,1.214485494872e+01
393,1.073009339741e+01
394,2.896613661614e+01
395,1.299996752969e+01
396,1.455283232599e+01
397,1.402144557233e+01
398,1.861399548124e+01
399,1.523549015566e+01
400,1.126556050736e+01
401,1.284066229139e+01
402,1.160062882681e+01
403,1.262824201207e+01
404,1.549167413358e+01
405,1.300864949280e+01
406,1.444878242010e+01
407,1.076454724052e+01
408,1.316542234427e+01
409,1.585113467449e+01
410,1.505285926646e+01
411,1.228207616463e+01
412,1.097326489723e+01
413,3.210016151002e+01
414,1.449777669238e+01
415,1.312232349470e+01
416,1.070567332680e+01
417,1.698920878739e+01
418,1.411345669192e+01
419,1.109958792595e+01
420,1.004996566856e+01
421,1.341197827206e+01
422,1.082531527446e+01
423,1.225577034935e+01
424,1.588891969451e+01
425,1.573162549022e+01
426,1.032346231172e+01
427,1.176962803644e+01
428,2.393998090737e+01
429,1.126665428190e+01
430,1.197161726760e+01
431,1.232568838642e+01
432,1.001454326344e+01
433,1.664586850162e+01
434,1.025973276669e+01
435,1.131533035434e+01
436,1.099219676022e+01
437,1.399509072607e+01
438,1.185587037528e+01
439,1.615179424197e+01
440,1.796959880173e+01
441,1.063466411457e+01
442,1.085357165635e+01
443,1.440702190532e+01
444,1.878936913740e+01
445,3.385534286546e+01
446,1.098638115943e+01
447,2.054751166292e+01
448,1.059523402806e+01
449,1.226557868105e+01
450,1.906030330856e+01
451,1.109509397451e+01
452,1.070544968374e+01
453,1.014904636125e+01
454,1.443591433463e+01
455,1.392234331442e+01
456,4.353529782637e+01
457,1.299691802106e+01
458,1.082039954513e+01
459,1.200255607088e+01
460,1.025066130933e+01
461,1.537820090614e+01
462,1.666965969627e+01
463,1.102901353575e+01
464,1.126178138048e+01
465,1.031371637947e+01
466,1.032297090538e+01
467,1.246862219417e+01
468,1.346666956174e+01
469,1.005088312828e+01
470,1.539654421631e+01
471,1.144214039747e+01
472,1.388078057005e+01
473,1.359725616171e+01
474,1.852179364346e+01
475,2.189478907430e+01
476,2.138104376096e+01
477,1.173224021834e+01
478,1.462262849675e+01
479,1.067084242250e+01
480,1.276163625566e+01
481,1.153639360816e+01
482,1.170227304883e+01
483,1.802534794110e+01
484,2.521748461339e+01
485,1.175784850624e+01
486,1.930961282739e+01
487,1.254012530190e+01
488,1.130586317263e+01
489,1.213614864331e+01
490,1.150984595793e+01
491,1.063948678647e+01
492,1.018210062521e+01
493,1.010988727207e+01
494,1.648710773811e+01
495,1.384401336854e+01
496,1.182980290568e+01
497,1.281698094332e+01
498,5.511987145780e+01
499,1.243384983426e+01
500,1.099065411885e+01
501,1.610670713897e+01
502,1.051504382964e+01
503,1.417279736373e+01
504,1.239259024067e+01
505,1.366370015521e+01
506,1.138045777985e+01
507,1.215563496020e+01
508,1.737817666499e+01
509,1.035424949644e+01
510,1.868895200473e+01
511,2.033740960742e+01
512,1.206770524579e+01
513,1.637118797454e+01
514,1.472327059717e+01
515,1.333316857943e+01
516,1.733136309395e+01
517,1.183902121286e+01
518,2.072361724119e+01
519,2.638607753924e+01
520,1.462232581407e+01
521,1.087576871746e+01
522,1.018568009813e+01
523,1.219381351061e+01
524,1.027130553044e+01
525,1.201763533228e+01
526,2.656529689538e+01
527,1.759180075384e+01
528,1.031671474676e+01
529,1.093668403450e+01
530,1.554014277916e+01
531,3.384290189310e+01
532,1.684673386196e+01
533,1.062255460913e+01
534,1.219771444536e+01
535,1.866857459674e+01
536,1.395764050755e+01
537,1.198755550890e+01
538,1.096525569330e+02
539,1.647071902522e+01
540,1.293122563481e+01
541,1.571820159925e+01
542,1.110800501019e+01
543,2.079515851326e+01
544,1.338796271800e+01
545,1.597166325478e+01
546,8.082419178040e+01
547,1.318532332880e+01
548,1.293065719621e+01
549,1.356944739537e+01
550,1.184418098814e+01
551,1.407682552782e+01
552,1.029641511365e+01
553,2.171504571876e+01
554,5.978988549668e+01
555,1.311917037601e+01
556,1.004560505079e+01
557,1.146670874199e+01
558,1.004498993907e+01
559,1.068957561361e+01
560,2.571256781392e+01
561,1.223030387560e+01
562,1.307378261574e+01
563,1.384363711881e+01
564,1.099197909598e+01
565,2.142738259998e+01
566,1.486356172121e+01
567,1.515177881598e+01
568,1.348006277093e+01
569,1.631758032488e+01
570,1.239514606066e+01
571,1.821731178333e+01
572,1.391770468062e+01
573,1.019513302057e+01
574,1.038078755480e+01
575,1.208882192336e+01
576,1.013332617784e+01
577,1.032700820881e+01
578,1.203367463894e+01
579,1.148389341366e+01
580,1.507921043882e+01
581,1.124369960745e+01
582,1.132211438728e+01
583,1.200671999401e+01
584,1.015239584831e+01
585,1.504303937216e+01
586,1.695918087670e+01
587,4.098428641433e+01
588,1.828125343938e+01
589,1.161852893633e+01
590,1.805537755014e+01
591,7.495542043181e+01
592,1.102235639026e+01
593,3.543438344137e+01
594,1.189216440509e+01
595,1.024060858966e+01
596,1.027850006167e+01
597,1.086763156591e+01
598,1.558196268301e+01
599,1.646143543081e+01
600,1.594828375285e+01
601,1.222074123051e+01
602,1.386800297674e+01
603,1.629459863540e+01
604,1.356283312533e+01
605,1.270645612658e+01
606,1.116215659701e+01
607,1.212633798014e+01
608,1.791422411970e+01
609,1.369134931992e+01
610,1.092268301219e+01
611,1.111880225093e+01
612,1.867919154871e+01
613,2.574200811360e+01
614,1.154044696356e+01
615,1.222303839039e+01
616,1.001884027893e+01
617,1.046731514330e+01
618,1.616601056452e+01
619,4.968282040500e+01
620,1.447214126992e+01
621,1.378751105444e+01
622,1.821164057624e+01
623,1.146224540731e+01
624,1.372469687052e+01
625,1.217568461413e+01
626,1.212039672578e+01
627,1.085456312862e+01
628,1.263924551369e+01
629,1.333644887831e+01
630,2.155724407057e+01
631,3.379782236870e+01
632,1.038005014478e+01
633,1.049240036664e+01
634,2.031488007596e+01
635,1.392014152730e+01
636,1.758577395935e+01
637,1.041152660770e+01
638,1.070031672028e+01
639,1.387706850350e+01
640,1.255672891729e+01
641,1.275233994356e+01
642,2.473382509077e+01
643,1.728580688151e+01
644,1.213862809979e+01
645,2.467627757613e+01
646,1.266946857017e+01
647,1.733019292548e+01
648,1.703676918666e+01
649,1.194404801155e+01
650,1.538644120084e+01
651,2.700367546158e+01
652,2.445781116210e+01
653,1.441254758098e+01
654,1.113160096384e+01
655,1.134273143202e+01
656,1.856193425439e+01
657,1.349816876812e+01
658,1.356357354475e+01
659,1.022511659333e+01
660,1.125812691382e+01
661,1.562923805198e+01
662,1.122117822123e+01
663,1.068201796841e+01
664,1.172128217627e+01
665,1.596932908751e+01
666,1.614178118906e+01
667,1.374548029192e+01
668,1.291012329611e+01
669,2.276082218403e+01
670,2.106658813732e+01
671,1.239559316856e+01
672,2.373411510640e+01
673,2.601181565954e+01
674,1.540179335754e+01
675,1.234735506615e+01
676,1.357160709079e+01
677,1.129754153113e+01
678,2.055864477173e+01
679,1.289982871799e+01
680,1.806809896401e+01
681,1.799637846132e+01
682,1.024456513835e+01
683,2.219520452167e+01
684,1.080800280877e+01
685,1.137303031501e+01
686,1.384447107142e+01
687,1.407652880927e+01
688,1.211310403574e+01
689,1.209168385383e+01
690,1.737889500665e+01
691,1.346257031019e+01
692,1.622808114709e+01
693,2.308656346570e+01
694,1.275008701823e+01
695,1.297390447528e+01
696,1.212844497695e+01
697,1.149411697146e+01
698,2.102598813354e+01
699,1.056676397827e+01
700,1.655331849481e+01
701,1.237802371750e+01
702,1.269347642357e+01
703,2.954676171869e+01
704,1.194265775930e+01
705,1.227647564912e+01
706,1.114280169908e+01
707,1.255317139876e+01
708,1.095312660610e+01
709,1.402517861488e+01
710,1.184605821516e+01
711,1.268255997888e+01
712,2.694308113718e+01
713,5.776353508830e+01
714,1.081777686891e+01
715,2.275155044514e+01
716,1.014791827032e+01
717,1.375849639887e+01
718,3.433866364188e+01
719,1.407723794032e+01
720,2.808279059228e+01
721,1.678123611250e+01
722,1.288794611327e+01
723,1.429514067581e+01
724,1.413342933461e+01
725,1.709168896582e+01
726,1.247058008303e+01
727,1.274025376373e+01
728,5.077700565329e+01
729,1.132192985761e+01
730,1.155243398793e+01
731,1.246818581154e+01
732,1.280625445995e+01
733,1.104429899705e+01
734,1.126119041986e+01
735,1.023882977331e+01
736,1.113917841930e+01
737,1.545942488070e+01
738,1.262876673528e+01
739,1.070408248197e+01
740,1.007892520476e+01
741,1.160293061764e+01
742,1.054318984287e+01
743,1.006992023679e+01
744,1.709834453220e+01
745,1.630104042714e+01
746,1.108874908834e+01
747,1.078415127990e+01
748,1.524435816969e+01
749,1.238286673804e+01
750,1.244829503224e+01
751,1.236864937407e+01
752,1.603325566500e+01
753,3.839092334301e+01
754,1.339285740546e+01
755,3.897598021286e+01
756,1.079431820108e+01
757,1.437650304862e+01
758,1.034932154330e+01
759,1.423095618449e+01
760,1.735746043625e+01
761,1.085656093090e+01
762,1.121575060260e+01
763,1.643750824334e+01
764,1.154934791172e+01
765,1.008742955885e+01
766,1.637695965554e+01
767,1.600341023675e+01
768,1.118543421780e+01
769,2.907186895329e+01
770,1.136497963847e+01
771,1.049819389106e+01
772,1.220372861049e+01
773,1.014921301463e+01
774,1.266676652946e+01
775,1.459687164331e+01
776,3.602239919317e+01
777,2.740595142735e+01
778,1.400586189662e+01
779,1.023588200972e+01
780,1.353375376949e+01
781,1.603098384383e+01
782,2.111609219008e+01
783,2.666118210790e+01
784,1.238799003344e+01
785,1.030968516941e+01
786,2.054944426188e+01
787,1.076026308841e+01
788,1.515396064089e+01
789,1.121377017267e+01
790,1.112856729365e+01
791,2.610247503087e+01
792,1.391092632563e+01
793,2.095636096014e+01
794,1.183036203645e+01
795,1.298688822765e+01
796,1.366098924535e+01
797,2.025328274098e+01
798,1.277080117228e+01
799,1.370365064361e+01
800,1.356549934958e+01
801,1.432497922618e+01
802,1.042699590877e+01
803,1.186402314929e+01
804,1.016690209550e+01
805,1.013692643888e+01
806,3.681029042542e+01
807,1.034480203058e+01
808,1.501178383167e+01
809,1.187725040899e+01
810,1.100462087458e+01
811,1.827538891419e+01
812,1.074028870169e+01
813,2.134350830712e+01
814,1.190470445652e+01
815,1.022768702926e+01
816,1.155311547477e+01
817,1.476085730345e+01
818,1.175166271098e+01
819,1.074720252461e+01
820,1.163930277927e+01
821,1.068845295740e+01
822,2.135753337363e+01
823,1.304384235179e+01
824,1.389325002440e+01
825,3.093359055444e+01
826,1.097587570160e+01
827,1.071956778279e+01
828,1.098293415871e+01
829,2.774392600002e+01
830,1.823530611872e+01
831,3.608038575897e+01
832,1.042601071890e+01
833,1.117373284885e+01
834,1.071250425074e+01
835,1.637936367066e+01
836,1.090884261681e+01
837,2.519639347181e+01
838,1.172877367467e+01
839,2.252198032046e+01
840,1.175686952155e+01
841,1.046984025488e+01
842,1.559114545075e+01
843,1.157238641252e+01
844,1.052419918293e+01
845,1.141952819559e+01
846,1.175441534128e+01
847,8.132245041610e+01
848,1.488060774600e+01
849,1.058454037377e+01
850,1.137114420962e+01
851,1.329515197497e+01
852,1.118792782984e+01
853,1.167314705272e+01
854,1.079128839679e+01
855,1.035331108768e+01
856,2.292474317255e+01
857,1.155739497676e+01
858,1.346980587710e+01
859,1.125620890740e+01
860,2.615932822622e+01
861,1.292239985870e+01
862,1.042713344520e+01
863,1.316985903159e+01
864,1.407556769031e+01
865,1.034660430369e+01
866,1.862744772869e+01
867,1.298214332307e+01
868,1.064929451709e+01
869,2.736810367667e+01
870,1.687983854238e+01
871,1.446817206928e+01
872,1.016177191205e+01
873,3.366118429325e+01
874,1.212406877213e+01
875,1.175319645115e+01
876,1.021610981851e+01
877,1.130891858981e+01
878,2.070985437450e+01
879,2.048610579521e+01
880,1.036504671418e+01
881,1.219360094024e+01
882,1.629729169475e+01
883,1.299337613453e+01
884,1.105206988934e+01
885,1.461853146470e+01
886,1.296144369081e+01
887,1.325084383174e+01
888,1.071112000332e+01
889,1.227887030210e+01
890,1.725527705579e+01
891,1.298343911193e+01
892,1.447719021039e+01
893,1.190939724323e+01
894,1.866560512853e+01
895,1.046819514256e+01
896,1.598299178198e+01
897,1.079679322137e+01
898,1.119492638990e+01
899,2.367788644234e+01
900,1.227208523132e+01
901,1.256204285271e+01
902,1.503497557885e+01
903,1.591232137646e+01
904,1.491380659973e+01
905,1.372811950697e+01
906,1.003046874707e+01
907,1.068320623579e+01
908,1.134280015767e+01
909,2.059332486481e+01
910,2.760090293300e+01
911,1.296588356569e+01
912,1.202064638745e+01
913,3.614528480363e+01
914,1.325519633796e+01
915,1.637834407254e+01
916,1.389452160320e+01
917,1.199114794069e+01
918,1.253059214126e+01
919,1.512088714868e+01
920,2.559811284659e+01
921,1.256016220874e+01
922,1.231778116469e+01
923,1.022296136652e+01
924,1.052845053622e+01
925,1.003656472809e+01
926,1.055458893392e+01
927,1.813933477641e+01
928,1.686833014506e+01
929,1.815114441147e+01
930,1.011819928655e+01
931,1.546460705120e+01
932,1.133671442749e+01
933,1.288559735191e+01
934,2.367942785939e+01
935,1.384096402653e+01
936,1.051087298637e+01
937,1.216612742934e+01
938,3.463001506369e+01
939,2.492523205654e+01
940,1.859579719155e+01
941,1.055291917218e+01
942,1.068507629200e+01
943,1.041198279429e+01
944,1.057941482305e+01
945,1.004809035643e+01
946,2.087536763311e+01
947,1.610775568872e+01
948,1.860212349939e+01
949,1.305959459246e+01
950,1.001384333181e+01
951,1.280695145620e+01
952,1.025846949096e+01
953,2.160077670088e+01
954,1.012736055525e+01
955,1.162746168519e+01
956,2.061968580344e+01
957,1.842020963594e+01
958,1.988142338790e+01
959,1.491219140585e+01
960,1.092076938796e+01
961,1.838609059264e+01
962,2.200178316108e+01
963,2.224049532319e+01
964,1.909255446977e+01
965,1.534288017625e+01
966,2.487236927512e+01
967,1.885497009119e+01
968,1.028444600618e+01
969,1.149368593489e+01
970,1.184514283226e+01
971,2.216902168502e+01
972,1.389411672469e+01
973,1.021787652967e+01
974,1.045320067827e+01
975,1.160943842359e+01
976,1.103867447349e+01
977,1.073169421012e+01
978,1.134529137792e+01
979,1.540173239029e+01
980,1.632921799059e+01
981,2.822328371283e+01
982,1.377442389557e+01
983,1.172295675451e+01
984,1.237365123020e+01
985,1.017457757002e+01
986,1.168443206780e+01
987,1.090876963946e+01
988,1.053528233155e+01
989,1.208056261422e+01
990,1.057679425467e+01
991,1.028253361870e+01
992,1.458520983108e+01
993,1.778659532348e+01
994,1.260374465856e+01
995,1.001806163623e+01
996,1.199689188204e+01
997,1.020269721127e+01
998,1.541220931577e+01
999,2.204332155093e+01
1000,1.395244474554e+01
1001,1.107571256500e+01
1002,2.796518350621e+01
1003,1.529869064895e+01
1004,1.031078294711e+01
1005,1.088265542030e+01
1006,1.660112651393e+01
1007,1.091277599904e+01
1008,1.315238966703e+01
1009,1.202524608770e+01
1010,1.144042728517e+01
1011,1.050376919442e+01
1012,1.592690905924e+01
1013,1.462032338264e+01
1014,2.247570036170e+01
1015,1.114039781688e+01
1016,1.018421927370e+01
1017,2.492036144196e+01
1018,1.441481788084e+01
1019,1.001588348637e+01
1020,5.832068307002e+01
1021,2.305205427414e+01
1022,1.184532789885e+01
1023,1.435365321280e+01
1024,1.134133516315e+01
1025,1.113624856172e+01
1026,1.238350468494e+01
1027,1.145517958066e+01
1028,1.162189305118e+01
1029,1.030397525629e+01
1030,6.975452285369e+01
1031,1.481665031589e+01
1032,1.046251428552e+01
1033,1.057952784226e+01
1034,1.692579785586e+01
1035,2.845993804102e+02
1036,1.306734542149e+01
1037,1.092867484803e+01
1038,6.109591453531e+01
1039,1.497940961856e+01
1040,1.124156088988e+01
1041,1.354718711421e+01
1042,1.328346459271e+01
1043,1.641177169868e+01
1044,1.460163793165e+01
1045,2.981911919691e+01
1046,1.923798718471e+01
1047,1.194151884360e+01
1048,2.772079178028e+01
1049,1.137860649184e+01
1050,1.231358105324e+01
1051,1.020111409018e+01
1052,1.702956281585e+01
1053,1.417505242848e+01
1054,1.718068480395e+01
1055,3.797818154415e+01
1056,1.220612353361e+01
1057,1.763765737807e+01
1058,1.540059513943e+01
1059,2.449582111205e+01
1060,3.211172921832e+01
1061,2.366747887216e+01
1062,1.301900803389e+01
1063,1.092417584089e+01
1064,1.048276187280e+01
1065,1.137997309635e+01
1066,1.229619291566e+01
1067,2.996491803711e+01
1068,1.200617889160e+01
1069,1.010639190809e+01
1070,1.186648317653e+01
1071,1.209456212230e+01
1072,1.119723290450e+01
1073,1.373735172634e+01
1074,1.236090817948e+01
1075,1.029955301903e+01
1076,1.298987457576e+01
1077,1.802054193712e+01
1078,1.541737875707e+01
1079,1.030783210978e+01
1080,2.796192762834e+01
1081,1.389608254843e+01
1082,1.303884711738e+01
1083,1.108257716324e+01
1084,2.046853378643e+01
1085,1.633079618948e+01
1086,1.013784708995e+01
1087,1.043511761247e+01
1088,1.021088607026e+01
1089,1.369968205697e+01
1090,1.088332662501e+02
1091,2.801084559292e+01
1092,1.422910933556e+01
1093,4.539998001207e+01
1094,1.259656869446e+01
1095,1.143959578859e+01
1096,1.315891041254e+01
1097,1.117652962892e+01
1098,1.152283001901e+01
1099,1.349533435405e+01
1100,1.491372115693e+01
1101,2.035914648258e+01
1102,1.255306976880e+01
1103,1.692649034619e+01
1104,1.015296538113e+01
1105,1.106230149954e+01
1106,1.078537722483e+01
1107,1.443532891826e+01
1108,1.054386761320e+01
1109,5.917409941542e+01
1110,1.381136746492e+01
1111,2.163298495494e+01
1112,1.033244619178e+01
1113,1.476876070120e+01
1114,1.806828854685e+01
1115,1.435458695798e+01
1116,1.354111864378e+01
1117,1.678052398215e+01
1118,3.429581276679e+01
1119,1.454355482705e+01
1120,2.138193219054e+01
1121,1.195882143720e+01
1122,1.252861989872e+01
1123,1.459216343668e+01
1124,1.075036223081e+01
1125,1.073767620219e+01
1126,1.598314343919e+02
1127,2.513491634701e+01
1128,3.130530694094e+01
1129,2.214131303135e+01
1130,1.920794342342e+01
1131,2.653516533434e+01
1132,1.514430437767e+01
1133,1.175237852179e+01
1134,2.307356283774e+01
1135,1.546783826803e+01
1136,1.109988753754e+01
1137,3.968483411446e+01
1138,1.751778547362e+01
1139,1.140962294776e+01
1140,1.344603777241e+01
1141,1.508854610610e+01
1142,1.283462759216e+01
1143,2.043651034573e+01
1144,1.445173840076e+01
1145,1.217606424613e+01
1146,1.556018825385e+01
1147,2.410875539967e+01
1148,1.034356260516e+01
1149,1.092002254996e+01
1150,1.651983506333e+01
1151,1.943370270591e+01
1152,1.211408782709e+01
