index,value
252,3.155898647023e+01
253,3.157740433174e+01
254,3.162223614003e+01
255,3.168112095754e+01
256,3.170414992850e+01
257,3.171301373229e+01
258,3.177425709389e+01
259,3.179297470863e+01
260,3.179904988386e+01
261,3.183623247201e+01
262,3.187287806144e+01
263,3.189502580521e+01
264,3.195021005944e+01
265,3.198229815460e+01
266,3.198837701115e+01
267,3.206182278288e+01
268,3.210295946435e+01
269,3.215745853492e+01
270,3.217431440813e+01
271,3.221194654633e+01
272,3.222953797805e+01
273,3.224767683697e+01
274,3.227367316693e+01
275,3.228814950770e+01
276,3.230738881872e+01
277,3.232104424998e+01
278,3.238987510966e+01
279,3.240726717074e+01
280,3.247037369653e+01
281,3.247142750215e+01
282,3.247250129781e+01
283,3.247517127712e+01
284,3.247603446023e+01
285,3.251064610463e+01
286,3.254913343857e+01
287,3.260015840460e+01
288,3.261345359949e+01
289,3.264318418771e+01
290,3.269635052477e+01
291,3.272743532940e+01
292,3.275038050957e+01
293,3.278238157774e+01
294,3.279110865135e+01
295,3.281093647490e+01
296,3.281337746151e+01
297,3.283249073852e+01
298,3.283394281925e+01
299,3.284426333039e+01
300,3.285937310204e+01
301,3.294767866230e+01
302,3.296305869665e+01
303,3.298311607631e+01
304,3.304229005242e+01
305,3.305567906390e+01
306,3.305857998964e+01
307,3.306613466011e+01
308,3.309802463360e+01
309,3.314566595675e+01
310,3.316489443871e+01
311,3.319720872048e+01
312,3.322770757840e+01
313,3.322874026510e+01
314,3.324038206085e+01
315,3.325838010973e+01
316,3.331770640886e+01
317,3.336111416143e+01
318,3.345858984099e+01
319,3.347646829333e+01
320,3.349984769376e+01
321,3.350493937987e+01
322,3.354402441697e+01
323,3.357941775671e+01
324,3.376022413816e+01
325,3.378683375351e+01
326,3.382999218828e+01
327,3.388793979140e+01
328,3.390396009407e+01
329,3.393072234915e+01
330,3.395174129628e+01
331,3.402433445067e+01
332,3.408961240652e+01
333,3.412704346487e+01
334,3.412939397931e+01
335,3.413999234785e+01
336,3.424170505893e+01
337,3.431434896007e+01
338,3.433690773680e+01
339,3.436311483359e+01
340,3.441086556153e+01
341,3.442560574480e+01
342,3.443469968494e+01
343,3.445638541125e+01
344,3.447496654789e+01
345,3.447851089174e+01
346,3.450015255592e+01
347,3.450078158995e+01
348,3.455245780477e+01
349,3.455562391464e+01
350,3.456212235093e+01
351,3.458409560024e+01
352,3.459769794840e+01
353,3.460549174856e+01
354,3.465033078851e+01
355,3.466634998786e+01
356,3.468119624776e+01
357,3.469506698534e+01
358,3.476650007142e+01
359,3.482634155660e+01
360,3.484984008239e+01
361,3.486076206126e+01
362,3.490637525493e+01
363,3.491482374277e+01
364,3.492578841200e+01
365,3.497549295261e+01
366,3.501608223285e+01
367,3.504843872292e+01
368,3.509771097790e+01
369,3.510631439154e+01
370,3.513133532001e+01
371,3.516543055429e+01
372,3.518149319495e+01
373,3.519512966484e+01
374,3.531552456854e+01
375,3.534667795419e+01
376,3.534785354577e+01
377,3.538509595075e+01
378,3.544215173504e+01
379,3.545513579949e+01
380,3.549685862404e+01
381,3.553028865700e+01
382,3.555629168801e+01
383,3.556446507764e+01
384,3.559394402005e+01
385,3.562418487524e+01
386,3.569828764909e+01
387,3.574715004686e+01
388,3.579125149656e+01
389,3.584755445374e+01
390,3.585432207889e+01
391,3.586206099158e+01
392,3.589625170957e+01
393,3.589833648448e+01
394,3.612258916329e+01
395,3.613601476893e+01
396,3.619768472943e+01
397,3.620015221747e+01
398,3.623114292362e+01
399,3.625647498382e+01
400,3.627806892237e+01
401,3.639225326598e+01
402,3.643812040160e+01
403,3.644402666081e+01
404,3.645005012366e+01
405,3.653438901537e+01
406,3.653892285695e+01
407,3.656778634282e+01
408,3.657080345164e+01
409,3.659276759822e+01
410,3.665267545672e+01
411,3.671208175429e+01
412,3.681354164729e+01
413,3.684091338289e+01
414,3.688357386384e+01
415,3.689061724816e+01
416,3.690405835535e+01
417,3.693759103458e+01
418,3.695194516159e+01
419,3.696236136904e+01
420,3.697653238978e+01
421,3.705993583619e+01
422,3.705994521939e+01
423,3.707569236614e+01
424,3.729174563553e+01
425,3.732251709310e+01
426,3.734459978330e+01
427,3.736383451705e+01
428,3.743177608195e+01
429,3.754661180538e+01
430,3.758676482897e+01
431,3.759798443403e+01
432,3.762064735644e+01
433,3.764162682948e+01
434,3.764256851140e+01
435,3.767289650128e+01
436,3.767680340760e+01
437,3.770856535103e+01
438,3.772745723150e+01
439,3.774032446313e+01
440,3.774995999566e+01
441,3.778984557682e+01
442,3.779205191222e+01
443,3.785608125567e+01
444,3.786491712633e+01
445,3.789551857966e+01
446,3.795198014586e+01
447,3.795402283582e+01
448,3.795928439418e+01
449,3.796857015406e+01
450,3.797229514940e+01
451,3.799239349106e+01
452,3.802289400845e+01
453,3.817463043690e+01
454,3.818355439763e+01
455,3.822469392100e+01
456,3.825524157022e+01
457,3.826463797974e+01
458,3.826510953839e+01
459,3.828527073273e+01
460,3.837505427886e+01
461,3.838152551266e+01
462,3.840055278483e+01
463,3.840056430491e+01
464,3.840208313542e+01
465,3.843700741857e+01
466,3.843990765609e+01
467,3.848245231155e+01
468,3.849009209838e+01
469,3.850548319671e+01
470,3.852181933118e+01
471,3.859862216275e+01
472,3.861224918811e+01
473,3.863029980984e+01
474,3.864028031789e+01
475,3.865835536808e+01
476,3.867226762698e+01
477,3.867348114813e+01
478,3.867495465950e+01
479,3.869739020858e+01
480,3.870581302350e+01
481,3.871685402535e+01
482,3.875906328628e+01
483,3.876462651108e+01
484,3.876900929276e+01
485,3.878211758830e+01
486,3.883896180622e+01
487,3.888850094353e+01
488,3.889211883125e+01
489,3.890218234628e+01
490,3.891223193267e+01
491,3.893482733323e+01
492,3.896829021140e+01
493,3.897205342757e+01
494,3.898963296167e+01
495,3.914191017759e+01
496,3.914361987837e+01
497,3.915527980098e+01
498,3.918653198518e+01
499,3.920679636563e+01
500,3.923059579077e+01
501,3.926039112912e+01
502,3.927288607276e+01
503,3.927540005046e+01
504,3.929561184731e+01
505,3.939727437426e+01
506,3.940690538765e+01
507,3.941779026454e+01
508,3.944522246253e+01
509,3.947194244674e+01
510,3.947617238668e+01
511,3.952033706190e+01
512,3.953443144043e+01
513,3.956153169275e+01
514,3.959356211678e+01
515,3.964614232414e+01
516,3.964842637922e+01
517,3.969498899129e+01
518,3.970855035889e+01
519,3.972126659923e+01
520,3.975738088302e+01
521,3.976634305800e+01
522,3.976674921568e+01
523,3.977304212941e+01
524,3.984787547302e+01
525,3.991030773216e+01
526,3.991409232959e+01
527,3.991974607151e+01
528,3.992316650034e+01
529,3.993363660924e+01
530,3.995814180184e+01
531,3.996225525442e+01
532,4.002337741958e+01
533,4.006025674910e+01
534,4.006077274739e+01
535,4.006478316980e+01
536,4.008384005224e+01
537,4.009119702235e+01
538,4.017153321592e+01
539,4.021759944145e+01
540,4.021846442310e+01
541,4.023918153866e+01
542,4.025738764646e+01
543,4.029232173651e+01
544,4.042356189097e+01
545,4.047580421808e+01
546,4.050658032109e+01
547,4.053350824934e+01
548,4.056321208782e+01
549,4.058543275041e+01
550,4.058647095896e+01
551,4.059356099436e+01
552,4.062493930701e+01
553,4.063431823140e+01
554,4.065449157623e+01
555,4.071295935588e+01
556,4.075044290113e+01
557,4.082467945727e+01
558,4.083076194400e+01
559,4.089249370784e+01
560,4.096786879041e+01
561,4.102173897860e+01
562,4.104497362218e+01
563,4.105684374988e+01
564,4.112680821876e+01
565,4.115606336238e+01
566,4.117640558515e+01
567,4.118053944881e+01
568,4.120454074907e+01
569,4.120698985132e+01
570,4.122179746910e+01
571,4.124294866616e+01
572,4.132910390189e+01
573,4.134675550286e+01
574,4.135437128674e+01
575,4.136009146649e+01
576,4.137172594369e+01
577,4.137173239801e+01
578,4.139271195061e+01
579,4.141251236028e+01
580,4.141286301298e+01
581,4.142418333234e+01
582,4.142980913198e+01
583,4.146780994876e+01
584,4.146920211315e+01
585,4.149974364744e+01
586,4.150337168005e+01
587,4.152011321165e+01
588,4.152217957654e+01
589,4.153030300682e+01
590,4.153266914789e+01
591,4.153442534262e+01
592,4.153491321400e+01
593,4.153942385931e+01
594,4.156892187335e+01
595,4.162003659435e+01
596,4.162869500280e+01
597,4.164466107398e+01
598,4.164997461635e+01
599,4.165961163916e+01
600,4.168330537240e+01
601,4.168998581175e+01
602,4.171244964693e+01
603,4.176167722160e+01
604,4.176251212553e+01
605,4.176384797977e+01
606,4.176815056554e+01
607,4.179335055279e+01
608,4.181174624296e+01
609,4.183846727579e+01
610,4.191113777569e+01
611,4.191539737581e+01
612,4.194370820572e+01
613,4.198205845905e+01
614,4.199874563125e+01
615,4.199918217085e+01
616,4.203286687464e+01
617,4.203776066897e+01
618,4.207200190775e+01
619,4.209445651905e+01
620,4.210710881012e+01
621,4.212039494557e+01
622,4.216233561788e+01
623,4.216450461138e+01
624,4.217679320403e+01
625,4.218647657505e+01
626,4.227139633802e+01
627,4.228416470267e+01
628,4.228601253105e+01
629,4.229279774891e+01
630,4.230588327515e+01
631,4.231182683483e+01
632,4.231760233458e+01
633,4.235713692091e+01
634,4.238593116387e+01
635,4.239212535304e+01
636,4.241121437776e+01
637,4.241580946081e+01
638,4.241787527005e+01
639,4.243660372815e+01
640,4.244448354329e+01
641,4.244974956729e+01
642,4.245174403582e+01
643,4.248738265207e+01
644,4.250313103766e+01
645,4.250321988135e+01
646,4.250682556728e+01
647,4.256994246472e+01
648,4.258306164041e+01
649,4.259921797200e+01
650,4.261147247057e+01
651,4.267916203654e+01
652,4.268055715478e+01
653,4.268784921919e+01
654,4.269406943253e+01
655,4.274617535865e+01
656,4.275893833515e+01
657,4.278108379296e+01
658,4.280146388488e+01
659,4.282493917263e+01
660,4.283562044968e+01
661,4.284959892553e+01
662,4.286731252418e+01
663,4.288449778390e+01
664,4.291970580077e+01
665,4.292631560526e+01
666,4.292763467747e+01
667,4.293334985830e+01
668,4.294141270984e+01
669,4.294455479539e+01
670,4.296650792174e+01
671,4.299967178410e+01
672,4.300316968031e+01
673,4.301490055576e+01
674,4.303496485879e+01
675,4.303993419630e+01
676,4.305247693213e+01
677,4.312941706431e+01
678,4.315411355262e+01
679,4.316719814185e+01
680,4.319518930632e+01
681,4.323056493600e+01
682,4.325500191173e+01
683,4.325536863992e+01
684,4.326407562133e+01
685,4.327465309891e+01
686,4.327818788517e+01
687,4.329453563559e+01
688,4.329676397588e+01
689,4.335472389890e+01
690,4.335804017703e+01
691,4.336114643016e+01
692,4.336977079296e+01
693,4.337632796978e+01
694,4.339880492374e+01
695,4.340415497775e+01
696,4.342819293181e+01
697,4.344842589832e+01
698,4.353261132792e+01
699,4.354523056292e+01
700,4.354714999832e+01
701,4.360602690983e+01
702,4.366011394239e+01
703,4.368732730992e+01
704,4.369767630874e+01
705,4.371395439281e+01
706,4.372888056528e+01
707,4.374183996176e+01
708,4.374994731986e+01
709,4.376406928487e+01
710,4.377442836825e+01
711,4.378614463768e+01
712,4.379445529969e+01
713,4.380453012478e+01
714,4.380902810829e+01
715,4.381110275134e+01
716,4.382497381285e+01
717,4.382672457564e+01
718,4.384315113441e+01
719,4.385546256626e+01
720,4.385949605486e+01
721,4.389029124044e+01
722,4.392999695501e+01
723,4.395762993334e+01
724,4.408722285324e+01
725,4.410546703824e+01
726,4.410893632656e+01
727,4.417464336573e+01
728,4.418321186045e+01
729,4.418772901762e+01
730,4.421173852458e+01
731,4.421182830867e+01
732,4.421325410119e+01
733,4.424516085421e+01
734,4.424708310167e+01
735,4.425931651066e+01
736,4.427094927374e+01
737,4.427298253434e+01
738,4.428059888930e+01
739,4.438765108416e+01
740,4.438983201890e+01
741,4.439296071781e+01
742,4.440879949538e+01
743,4.443747677470e+01
744,4.443876890090e+01
745,4.444731484070e+01
746,4.445629359754e+01
747,4.447795199159e+01
748,4.447869336070e+01
749,4.447924079256e+01
750,4.449942226782e+01
751,4.452179697742e+01
752,4.459570824863e+01
753,4.459987464035e+01
754,4.464208882879e+01
755,4.465440415150e+01
756,4.466799998829e+01
757,4.468403083709e+01
758,4.471324171669e+01
759,4.472053356763e+01
760,4.473126621749e+01
761,4.474794839038e+01
762,4.475412051031e+01
763,4.476157550729e+01
764,4.476750958207e+01
765,4.479360226827e+01
766,4.480565539509e+01
767,4.481072554750e+01
768,4.481953083193e+01
769,4.484520085365e+01
770,4.486771496749e+01
771,4.490026848655e+01
772,4.494069488237e+01
773,4.496933822490e+01
774,4.497393320056e+01
775,4.499300922032e+01
776,4.503229408922e+01
777,4.503462228333e+01
778,4.506840672992e+01
779,4.507337331643e+01
780,4.510246704664e+01
781,4.510529816793e+01
782,4.511259173835e+01
783,4.512119129622e+01
784,4.513659125112e+01
785,4.514169462919e+01
786,4.514562138727e+01
787,4.518570498925e+01
788,4.519883824343e+01
789,4.522354513301e+01
790,4.523994327849e+01
791,4.526719998130e+01
792,4.528523856150e+01
793,4.536026596918e+01
794,4.537616132982e+01
795,4.539391911721e+01
796,4.541763668510e+01
797,4.545126455884e+01
798,4.545209969930e+01
799,4.548344607297e+01
800,4.552326611765e+01
801,4.553036175786e+01
802,4.554259374054e+01
803,4.555781611714e+01
804,4.557358016147e+01
805,4.558046244209e+01
806,4.559416940198e+01
807,4.560423194897e+01
808,4.560776751521e+01
809,4.561855455468e+01
810,4.562011607860e+01
811,4.568695668824e+01
812,4.570943806644e+01
813,4.572052756419e+01
814,4.572453631174e+01
815,4.573472275093e+01
816,4.575343526516e+01
817,4.582609942449e+01
818,4.582735067501e+01
819,4.584396039442e+01
820,4.586941505364e+01
821,4.587988003631e+01
822,4.589914671875e+01
823,4.593492822667e+01
824,4.596722042984e+01
825,4.597133123367e+01
826,4.597844460463e+01
827,4.600122673065e+01
828,4.602904371660e+01
829,4.603584358800e+01
830,4.604934986828e+01
831,4.608598064907e+01
832,4.609231768700e+01
833,4.609330574344e+01
834,4.609382429641e+01
835,4.612851690531e+01
836,4.615507001461e+01
837,4.621725913288e+01
838,4.621735604028e+01
839,4.623516769117e+01
840,4.626928506124e+01
841,4.628989340070e+01
842,4.630440434378e+01
843,4.632879239295e+01
844,4.633499913089e+01
845,4.633645052443e+01
846,4.636307904014e+01
847,4.638937931281e+01
848,4.638950233846e+01
849,4.639251562276e+01
850,4.648105235433e+01
851,4.649090063482e+01
852,4.651200200830e+01
853,4.653452617438e+01
854,4.656522531570e+01
855,4.659616349687e+01
856,4.660496850452e+01
857,4.661415210471e+01
858,4.667540148724e+01
859,4.671050059624e+01
860,4.671798394606e+01
861,4.673529417146e+01
862,4.674351913909e+01
863,4.675973067036e+01
864,4.676859710836e+01
865,4.678483419804e+01
866,4.680080606480e+01
867,4.680741784361e+01
868,4.681492692186e+01
869,4.683135080583e+01
870,4.683588910169e+01
871,4.686211219841e+01
872,4.687742106937e+01
873,4.689693390358e+01
874,4.691427261486e+01
875,4.695414249397e+01
876,4.695758054510e+01
877,4.696639865829e+01
878,4.700619618254e+01
879,4.701661194672e+01
880,4.702930743913e+01
881,4.703078552097e+01
882,4.703489175977e+01
883,4.705356616991e+01
884,4.705613288755e+01
885,4.706338681839e+01
886,4.706772209865e+01
887,4.707496376764e+01
888,4.707859659904e+01
889,4.710124989752e+01
890,4.712051386306e+01
891,4.713020599916e+01
892,4.713570855693e+01
893,4.714043795612e+01
894,4.715779803521e+01
895,4.718127459960e+01
896,4.718437907912e+01
897,4.720450992956e+01
898,4.720769288819e+01
899,4.721616982694e+01
900,4.725725154036e+01
901,4.726458561046e+01
902,4.729441621208e+01
903,4.729798054824e+01
904,4.729851048531e+01
905,4.730214133560e+01
906,4.730498767579e+01
907,4.732561967016e+01
908,4.732698585705e+01
909,4.732900105040e+01
910,4.737324570993e+01
911,4.737920704841e+01
912,4.738689429461e+01
913,4.740542680603e+01
914,4.741474291620e+01
915,4.741835852827e+01
916,4.745460250151e+01
917,4.747655430912e+01
918,4.747711932160e+01
919,4.748863809769e+01
920,4.749806800861e+01
921,4.750420603106e+01
922,4.751785169859e+01
923,4.752512374797e+01
924,4.754633896967e+01
925,4.754995096697e+01
926,4.758439578806e+01
927,4.759880046383e+01
928,4.760491875766e+01
929,4.761205648117e+01
930,4.761547837656e+01
931,4.762231414150e+01
932,4.768172163220e+01
933,4.769467897224e+01
934,4.770089314307e+01
935,4.772485065360e+01
936,4.774523825860e+01
937,4.777690870411e+01
938,4.780475414239e+01
939,4.784689330007e+01
940,4.787386858719e+01
941,4.787793359570e+01
942,4.788557207764e+01
943,4.791114031714e+01
944,4.799378267362e+01
945,4.800669793066e+01
946,4.802384711432e+01
947,4.803345716067e+01
948,4.805412471484e+01
949,4.805677043324e+01
950,4.805704421094e+01
951,4.810633430848e+01
952,4.812307957633e+01
953,4.812351918752e+01
954,4.817107525000e+01
955,4.818177792915e+01
956,4.820853398153e+01
957,4.822153770543e+01
958,4.823290868689e+01
959,4.823516511820e+01
960,4.823608274223e+01
961,4.823640113006e+01
962,4.824385008378e+01
963,4.828081461500e+01
964,4.829194171407e+01
965,4.829795068415e+01
966,4.834367149237e+01
967,4.844957325022e+01
968,4.846427779927e+01
969,4.846460399015e+01
970,4.846629360671e+01
971,4.849364438273e+01
972,4.849820724595e+01
973,4.850465705169e+01
974,4.853811311730e+01
975,4.854003935692e+01
976,4.854476513679e+01
977,4.855221795358e+01
978,4.855685207161e+01
979,4.855735252586e+01
980,4.862227887162e+01
981,4.863978733088e+01
982,4.866839480934e+01
983,4.867352185337e+01
984,4.868475616313e+01
985,4.869058782681e+01
986,4.873177462650e+01
987,4.875665695463e+01
988,4.875723309999e+01
989,4.875823850453e+01
990,4.881538728474e+01
991,4.882033597441e+01
992,4.885911882048e+01
993,4.889409681568e+01
994,4.890714416860e+01
995,4.891667566479e+01
996,4.892782259507e+01
997,4.894198674732e+01
998,4.894788572394e+01
999,4.894874298459e+01
1000,4.898943429154e+01
1001,4.899488095298e+01
1002,4.900982212632e+01
1003,4.902039901752e+01
1004,4.902937107635e+01
1005,4.905078606625e+01
1006,4.905230257750e+01
1007,4.907281713645e+01
1008,4.907637685924e+01
1009,4.910558551414e+01
1010,4.910834052568e+01
1011,4.910895903991e+01
1012,4.911630830754e+01
1013,4.912446132097e+01
1014,4.917947277172e+01
1015,4.918676812005e+01
1016,4.920049485673e+01
1017,4.920222272424e+01
1018,4.928724541700e+01
1019,4.931170858797e+01
1020,4.931356902585e+01
1021,4.931429641300e+01
1022,4.934236053463e+01
1023,4.936049906515e+01
1024,4.936470592764e+01
1025,4.938054026989e+01
1026,4.940968909535e+01
1027,4.941866503933e+01
1028,4.944014931425e+01
1029,4.949730814010e+01
1030,4.950787535330e+01
1031,4.951059466237e+01
1032,4.951308396370e+01
1033,4.952991338517e+01
1034,4.955058427401e+01
1035,4.956068286304e+01
1036,4.960595855492e+01
1037,4.963322271880e+01
1038,4.965239833646e+01
1039,4.965581945559e+01
1040,4.968890216802e+01
1041,4.973729394273e+01
1042,4.974952080371e+01
1043,4.978579081405e+01
1044,4.980865924278e+01
1045,4.982133723671e+01
1046,4.983796415850e+01
1047,4.983883144387e+01
1048,4.984528011080e+01
1049,4.986319321211e+01
1050,4.986875904865e+01
1051,4.986952444987e+01
1052,4.989025800958e+01
1053,4.993721366552e+01
1054,4.995112517291e+01
1055,4.995197743953e+01
1056,4.995208575663e+01
1057,4.995642599604e+01
1058,4.996487917720e+01
1059,4.997475784258e+01
1060,4.997928379657e+01
1061,5.000497437885e+01
1062,5.000712479550e+01
1063,5.000795311300e+01
1064,5.000987312335e+01
1065,5.004293863891e+01
1066,5.004928676674e+01
1067,5.008235611305e+01
1068,5.009630357787e+01
1069,5.010641712988e+01
1070,5.010818694250e+01
1071,5.010827685088e+01
1072,5.012146717023e+01
1073,5.012550879885e+01
1074,5.013817538948e+01
1075,5.014933378580e+01
1076,5.017087718751e+01
1077,5.019790483972e+01
1078,5.023645534628e+01
1079,5.026709932230e+01
1080,5.029951874804e+01
1081,5.030025353275e+01
1082,5.033610861484e+01
1083,5.035676989151e+01
1084,5.041532931614e+01
1085,5.044586992744e+01
1086,5.045104406170e+01
1087,5.047110181370e+01
1088,5.047593797803e+01
1089,5.052725869086e+01
1090,5.053444570236e+01
1091,5.054303958890e+01
1092,5.058930232356e+01
1093,5.062415523044e+01
1094,5.062585419906e+01
1095,5.062998630716e+01
1096,5.068336731670e+01
1097,5.069540114375e+01
1098,5.074700051783e+01
1099,5.074803266002e+01
1100,5.077080005654e+01
1101,5.078024163893e+01
1102,5.081769779464e+01
1103,5.082858888933e+01
1104,5.084017439562e+01
1105,5.084073419443e+01
1106,5.085739754003e+01
1107,5.088838841427e+01
1108,5.098400222514e+01
1109,5.107431542766e+01
1110,5.110738825110e+01
1111,5.112148123842e+01
1112,5.112517133519e+01
1113,5.113706836939e+01
1114,5.115446574878e+01
1115,5.117481037608e+01
1116,5.117504689930e+01
1117,5.118203360709e+01
1118,5.119105722794e+01
1119,5.121387849878e+01
1120,5.121467119025e+01
1121,5.121622526617e+01
1122,5.127174929601e+01
1123,5.127873157039e+01
1124,5.130516281189e+01
1125,5.133390305657e+01
1126,5.136389012718e+01
1127,5.138738616981e+01
1128,5.139089307836e+01
1129,5.140491271467e+01
1130,5.143404211841e+01
1131,5.143711266734e+01
1132,5.143824438913e+01
1133,5.144190784088e+01
1134,5.144391874653e+01
1135,5.146298108752e+01
1136,5.149888484903e+01
1137,5.150501434756e+01
1138,5.151172593425e+01
1139,5.151518959493e+01
1140,5.151823048636e+01
1141,5.151969790582e+01
1142,5.154911543314e+01
1143,5.157294898913e+01
1144,5.161643133014e+01
1145,5.162326402446e+01
1146,5.163048350023e+01
1147,5.164248688341e+01
1148,5.164920338221e+01
1149,5.166490467607e+01
1150,5.176048626644e+01
1151,5.176494764201e+01
1152,5.179440523809e+01
