KEEP|openpdf/complexified|s10052-023-11923-y-a-631da7bb.pdf|https://scoap3-prod-backend.s3.cern.ch/media/files/79810/10.1140/epjc/s10052-023-11923-y_a.pdf
DUP_OLD|openpdf/complexified|iopscience-iop-org-article-10-1088-1742-6596-2667-1-012061-pdf-14c5844d.pdf|https://iopscience.iop.org/article/10.1088/1742-6596/2667/1/012061/pdf
KEEP|openpdf/dual-sedenions|JAKO201401657870716-8c10fe36.pdf|https://koreascience.kr/article/JAKO201401657870716.pdf
DUP_OLD|openpdf/integral-arithmetic|north-cd-e8-833d18c2.pdf|https://www.fernuni-hagen.de/mi/fakultaet/emeriti/docs/petersson/north-cd-e8.pdf
KEEP|openpdf/integral-arithmetic|non-orth-cd-d74dea84.pdf|https://agt2.cie.uma.es/~loos/jordan/archive/non-orth-cd/non-orth-cd.pdf
KEEP|openpdf/nonstandard-16d|1808-1cafb080.pdf|https://arxiv.org/pdf/1808.09248
DUP_OLD|openpdf/nonstandard-16d|2401-915364cc.pdf|https://arxiv.org/pdf/2401.01166
KEEP|openpdf/nonstandard-16d|1849986-808ea32a.pdf|https://dergipark.org.tr/en/download/article-file/1849986
KEEP|openpdf/nonstandard-16d|3642320-374fc99f.pdf|https://dergipark.org.tr/en/download/article-file/3642320
KEEP|openpdf/loops-frames|dr-lib-iastate-edu-server-api-core-bitstreams-5c18ea0e-08ae-4d8a-86b7-4522d482d42b-content-e1fed0a2.pdf|https://dr.lib.iastate.edu/server/api/core/bitstreams/5c18ea0e-08ae-4d8a-86b7-4522d482d42b/content
KEEP|openpdf/loops-frames|204756513-a9d3d624.pdf|https://core.ac.uk/download/pdf/204756513.pdf
